node_id,smiles
3437,CCCCCC[C@](O)(Cn1ccnc1)c1ccc(Cl)cc1Cl
3438,C[C@@H]1C[C@H](O)[C@@H](O)[C@@H](O)O1
3439,O=[N+]([O-])c1ccc2c(c1)CN[C@@H](CO)C2
3440,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O
3441,O=C(O)[C@H]1C[C@H]1C(=O)Nc1cc(F)ccc1F
3442,C1CCC2(C1)C1CN(CC3CC3)CC2CN(CC2CC2)C1
3443,COC(=O)C(C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1
3444,CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12
3445,O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12
3446,Cc1nccn1CCC(C(N)=O)(c1ccccc1)c1ccccc1
3447,OC[C@H]1OC(O)[C@H](O)[C@H](O)[C@@H]1O
3448,O=C(Nc1ccccc1-c1ccc(Cl)cc1)c1cccnc1Cl
3449,CCC[C@@H]1CC(=O)N([C@@H](CC)C(N)=O)C1
3450,OC[C@]1(O)OC[C@H](O)[C@@H](O)[C@@H]1O
3451,C[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)CO
3452,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)ccc21
3453,Cc1ccccc1[C@H]1CCCN1C(=O)c1ccc(O)cc1O
3454,Cc1ccc(NS(=O)(=O)c2ccccc2)c(C(=O)O)c1
3455,O=C1c2ccccc2N=C2N(c3ccccc3)CC[C@@]12O
3456,CCC1(C2=CC3CCC(C2)C3)C(=O)NC(=O)NC1=O
3457,C[C@H](N)c1ccc([C@H](O)CNC(C)(C)C)cc1
3458,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O
3459,O=CCCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12
3460,COc1ccc2c(c1)/C(=C/c1cnc[nH]1)C(=O)N2
3461,CC[C@@H](C(N)=O)N1C[C@H](C=C(F)F)CC1=O
3462,Nc1nc(Cl)nc2c1ncn2[C@H]1CC[C@@H](CO)O1
3463,COc1cc(OC)c(NC(=O)Nc2cnc(C#N)cn2)cc1Cl
3464,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
3465,CC(C)OC(=O)Nc1ccc2[nH]c(-c3cscn3)nc2c1
3466,Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1
3467,Cc1cccc(-c2nn3c(c2-c2ccc(F)cc2)CCC3)n1
3468,O=C(O)c1cccc2c3c(n(Cc4ccccc4)c12)CCCC3
3469,O=C1NOCC1/N=C/c1ccc(/C=N/C2CONC2=O)cc1
3470,CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2
3471,CN(C)[C@@H](CCOc1cccc2ccccc12)c1ccccc1
3472,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1
3473,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1
3474,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21
3475,Cn1c(CCCO)c(CO)c2c1C(=O)C=C(N1CC1)C2=O
3476,O=C1CN2CCOC2(c2ccccc2Cl)c2cc(Cl)ccc2N1
3477,COC(=O)[C@H](OC(C)=O)c1ccc(N)cc1C(=O)O
3478,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1
3479,C[N+](C)([O-])CCCN1c2ccccc2CCc2ccccc21
3480,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1
3481,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O
3482,N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O
3483,CCC(=O)O[C@]1(c2ccccc2)CCN(C)C[C@H]1CC
3484,Nc1ccc(S(=O)(=O)c2ccc(NCC(=O)O)cc2)cc1
3485,O=P(O)(O)C(O)(Cc1cnc2ccccn12)P(=O)(O)O
3486,O=C(O)c1ccc2nc(-c3cc(Cl)cc(Cl)c3)oc2c1
3487,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1
3488,N[C@@H](CC1=CCCCc2o[nH]c(=O)c21)C(=O)O
3489,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1
3490,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O
3491,CNCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1
3492,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1
3493,C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN
3494,O=C(O)c1ccc2cc(C(F)(F)P(=O)(O)O)ccc2c1
3495,Cc1c(OC(=O)c2ccc(N)cc2)c(O)c2ccccc2c1O
3496,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1
3497,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2
3498,OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1
3499,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O
3500,O=NC(=O)CNS(=O)(=O)c1ccc(-c2ccccc2)cc1
3501,CCC(C)C(C(=O)OCC[N+](C)(CC)CC)c1ccccc1
3502,COC(=O)[C@@H](C)c1ccc(-c2ccccc2)c(F)c1
3503,Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2
3504,OCCN(CCO)c1nc(-c2ccccc2)c(-c2ccccc2)o1
3505,O=c1nc[nH]c2c1ncn2[C@H]1CC[C@@H](CO)O1
3506,Cc1cc(CCCOc2c(Cl)cc(C3=NCCO3)cc2Cl)on1
3507,CCCCCCCCCCCCCCCCOc1nc2ccc(C)cc2c(=O)o1
3508,CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1
3509,Cc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1
3510,CC(C)C(C#N)(CCCN(C)CCc1ccccc1)c1ccccc1
3511,COC(=O)[C@@H](N)CCCNC(=N)N[N+](=O)[O-]
3512,CC[C@H]1C(=O)Nc2ccc(F)cc2N1C(=O)OC(C)C
3513,C[C@H](C1=c2cc(O)ccc2=NC1=O)c1ccc[nH]1
3514,CN(CCOc1ccc(-c2ccc(C#N)cc2)cc1)C(=O)NO
3515,CCC(=O)O[C@@]1(c2ccccc2)CCN(C)C[C@H]1C
3516,Cc1ccc2c(c1)CC[C@@H](C[P@H](=O)[O-])O2
3517,CCC(CC)[C@@H](CO)NS(=O)(=O)c1ccc(Cl)s1
3518,COc1ccc(S(=O)(=O)N(CC(=O)NO)CC(C)C)cc1
3519,O=C1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
3520,O=C(Cc1ccc2ccccc2c1)Nc1cc(C2CC2)n[nH]1
3521,C/C(O)=C(\C#N)C(=O)Nc1ccc(C(F)(F)F)cc1
3522,Cc1cccc(Cc2nn(C(C)(C)C)c3ncnc(N)c23)c1
3523,CCCCn1ccc(N2CCC(c3ccccc3)CC2)c(Cl)c1=O
3524,NS(=O)(=O)c1ccc(C(=O)NCc2ccc(F)cc2)cc1
3525,O=C(O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1
3526,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
3527,O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1
3528,O=C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O
3529,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC
3530,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
3531,COc1ccc2c(c1)c(CC(=O)O)c(C)n2Cc1ccccc1
3532,Brc1cnn2c(NCc3cccnc3)cc(-c3ccccc3)nc12
3533,NCc1cc(CSc2ccccc2)c2nc(N)[nH]c(=O)c2c1
3534,Nc1ccc(S(=O)(=O)[N-]c2ncccn2)cc1.[Ag+]
3535,CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl
3536,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1
3537,COc1ccc(-c2ccccc2)cc1N1CC(=O)NS1(=O)=O
3538,O=P(O)(O)OC[C@H](O)[C@@H](O)[C@H](O)CO
3539,Oc1nc([C@@H]2CCCN2)nc2c1oc1ccc(Cl)cc12
3540,Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1
3541,C[C@@]1(CO)OP(=O)(O)OP(=O)(O)OC[C@H]1O
3542,COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O
3543,CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OC)c1
3544,Nc1ncccc1NCc1cccc(-c2ccc3cc[nH]c3c2)c1
3545,Brc1cnn2c(NCc3cncnc3)cc(-c3ccccc3)cc12
3546,NS(=O)(=O)Oc1ccc2c3c(c(=O)oc2c1)CCCCC3
3547,CSc1cccc(N(C)/C(N)=N/c2cc(SC)ccc2Cl)c1
3548,C[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)C=O
3549,Brc1cnc2c(NCc3cncnc3)cc(-c3ccccc3)cn12
3550,Cc1ccc(S(=O)(=O)N2CCC[C@@H]2C(=O)O)cc1
3551,CCCCCC[C@H]([C@H](C)O)n1cnc2c(N)ncnc21
3552,O=C(Nc1cccc(-c2nnn[nH]2)c1)c1cccc(F)c1
3553,CCOP(=O)(OCC)[C@@H](C)NC(=O)N(CCCl)N=O
3554,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12
3555,CC1=C(C(=O)O)N2C(=O)[C@@H](N)[C@H]2SC1
3556,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21
3557,C[C@H](O)c1cc(C(=O)O)nc2c1C=CC[C@@H]2O
3558,CC(C(=O)O)c1ccc2oc(-c3ccc(Cl)cc3)nc2c1
3559,O=C1CC[C@@H](C(=O)N2CSC[C@H]2C(=O)O)N1
3560,CC(=O)N[C@H](Cc1ccc(Cl)cc1)[B-](O)(O)O
3561,CC(=O)N(CC(C)C(=O)O)c1c(I)cc(I)c(N)c1I
3562,N=C(N)c1ccc(/C=C/c2ccc(C(=N)N)cc2O)cc1
3563,C[C@](O)(CBr)CCO[P@@](=O)(O)OP(=O)(O)O
3564,O=C1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2
3565,NCC1=N/C(=C\c2ccc(O)cc2)C(=O)N1CC(=O)O
3566,CCC(=O)N(c1ccccc1)C1CCN(CCc2cccs2)CC1C
3567,CN(CCO)CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C
3568,COC(=O)Nc1nc2ccc(C(=O)c3cccs3)cc2[nH]1
3569,O=C(O)CNC(=O)[C@H](CS)NC(=O)OCc1ccccc1
3570,O=C(Nc1ccccc1)c1cc([N+](=O)[O-])ccc1Cl
3571,O=C(O)C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O
3572,Nc1nc2c(ncn2/C=C2/CC2(CO)CO)c(=O)[nH]1
3573,CNCCC[C@]1(C)C(=O)N(c2ccccc2)c2ccccc21
3574,O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
3575,CS(=O)(=O)c1ccc(Nc2cc(Cl)nc3ccnn23)cc1
3576,CC(C)(C)n1nc(-c2cccc(O)c2)c2c(N)ncnc21
3577,CC(C)n1nc(-c2ccc3ncccc3c2)c2c(N)ncnc21
3578,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC
3579,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21
3580,O=S(=O)(Nc1ccc(Cl)cc1)c1ccc2c(c1)CNCC2
3581,O=[N+]([O-])c1ccc(/C=C/c2cccc(CO)n2)o1
3582,CN1CCN(NC(=S)Nc2ccc(S(N)(=O)=O)cc2)CC1
3583,CC(C)(C)n1nc(Cc2cccc(O)c2)c2c(N)ncnc21
3584,CC(C)(CO)[C@@H](O)C(O)=NCCC(O)=N/C=C\S
3585,O=C(O)[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21
3586,COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1
3587,N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O
3588,C=CCCCCCCCCC(=O)N[C@@H](CC(C)C)C(=O)OC
3589,O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1
3590,OC[C@@H]1C[C@H](O)[C@@H](O)[C@@H](O)O1
3591,CC(C)c1c(OC#CC2CC2)c2cc(F)ccc2[nH]c1=O
3592,C[N+](C)(C)CC(=O)[O-].OC(O)C(Cl)(Cl)Cl
3593,Nc1nc(O)c2nc(CNc3ccc(C(=O)O)cc3)cnc2n1
3594,CC(C)(C)c1cc(/N=N/c2ccccc2C(=O)O)ccc1O
3595,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](N)CO
3596,O=P(O)(O)OC[C@H](O)[C@@H](O)[C@H](O)NO
3597,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O
3598,Clc1cccc(C(c2ccc3nc[nH]c3c2)n2ccnc2)c1
3599,CC(=O)Nc1c(O)cc(C(=O)O)cc1[N+](=O)[O-]
3600,O=C1c2ccc(O)c(O)c2C(=O)c2c(O)ccc(O)c21
3601,CCCC(=O)Nc1c(I)cc(I)c(CC(CC)C(=O)O)c1I
3602,CCCc1cc(O)c2c(c1)OC(C)(C)c1ccc(C)cc1-2
3603,O=C(/C=C/c1ccc(O)c(O)c1)NCCc1ccc(O)cc1
3604,Cc1cnc2c(c1)c(C)c(C)c1cc(C)c[n+](C)c12
3605,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC
3606,N=C(N)NCCCCCCC(=O)NC(O)C(=O)NCCCCNCCCN
3607,COc1ccc(O)cc1NC(=O)NC(=O)c1ccc(F)cc1Cl
3608,CCCCCCCCCCCCOC(=O)CS(=O)(=O)[O-].[Na+]
3609,Cc1cc2c(s1)c1cnn(Cc3ccccc3F)c(=O)c1n2C
3610,O[C@@H]1[C@H](O)CN2CCC[C@@H](O)[C@H]12
3611,COc1c(O)cc2oc(-c3ccc(O)cc3)cc(=O)c2c1O
3612,CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12
3613,COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1
3614,CC(C)[C@](C#N)(C[C@H](C)N(C)C)c1ccccc1
3615,CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12
3616,COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2
3617,N=C(N)CCCC[C@@H](C=O)[C@H]1CCC[C@@H]1O
3618,NC(CCC(=O)NC(CSCO)C(=O)NCC(=O)O)C(=O)O
3619,N=C(N)c1ccc(/N=N/Nc2ccc(C(=N)N)cc2)cc1
3620,CC(=O)N[C@@H](Cc1cccc(C(=O)O)c1O)B(O)O
3621,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O
3622,CCCCn1c(Cc2ccc3c(c2)OCO3)nc2c(N)ncnc21
3623,O=C(O)CCCC(=O)Nc1ccc(/C=C/c2ccccc2)cc1
3624,Brc1cnn2c(NCc3ccncc3)cc(-c3ccccc3)nc12
3625,C[C@H]1O[C@@H](n2ccc(O)nc2=O)C[C@@H]1O
3626,OCc1cnn2c(NCc3cccnc3)cc(-c3ccccc3)nc12
3627,N[C@H](C=CS(=O)(=O)c1ccccc1)CCc1ccccc1
3628,CC(=O)c1ccc(N2C[C@@H](C(=O)O)CC2=O)cc1
3629,Cc1ccc(-n2cc(CNCC3CCCCC3)c3ccccc32)cc1
3630,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21
3631,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1
3632,CCc1cc(-c2n[nH]cc2-c2c[nH]cn2)c(O)cc1O
3633,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
3634,CCn1cc(C(=O)O)c(=O)c2ccc(-c3ccncc3)cc21
3635,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O
3636,COc1cc(Br)cc(CN2CCC(NC(=O)CCCS)CC2)c1OC
3637,COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1
3638,NS(=O)(=O)c1ccc(C(=O)NCc2cccc(F)c2F)cc1
3639,c1ccc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)cc1
3640,SC[C@@H](Cc1ccccc1)c1nc2c[nH+]ccc2[nH]1
3641,CC(C)(OCc1nn(Cc2ccccc2)c2ccccc12)C(=O)O
3642,O=C(Nc1ccccc1)[C@H]1CC(=O)N(C2CCCCC2)C1
3643,C/C(O)=C(\C#N)C(=O)Nc1ccc(-c2ccccc2)cc1
3644,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1C
3645,N[C@@H](CO[V]([O-])([O-])([O-])O)C(=O)O
3646,O=C1CN(c2csc(-c3ccccc3)c2Cl)S(=O)(=O)N1
3647,CCOCn1c(Cc2ccccc2)c(C(C)C)c(=O)[nH]c1=O
3648,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2
3649,O=C(N[C@H]1CN2CCC1CC2)c1cc2cccc(Cl)c2s1
3650,O=C(O)CSc1nnc(-c2ccc([N+](=O)[O-])o2)o1
3651,CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1
3652,N=C(Nc1ccc(CCNCc2cccc(Cl)c2)cc1)c1cccs1
3653,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
3654,COc1ccc(-c2c(-c3ccc(O)cc3O)n[nH]c2C)cc1
3655,O=C(O)COc1c(C(=O)O)sc(-c2ccc(O)cc2)c1Br
3656,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1
3657,Cc1cc(CCCOc2c(C)cc(-c3nnn(C)n3)cc2C)on1
3658,O=C(O)COc1cc(F)ccc1C(=S)NCc1ccc(Br)cc1F
3659,COc1ccc(OC)c(Cc2nc3nc(F)nc(N)c3[nH]2)c1
3660,O=C(O)CCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12
3661,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)C[C@H]1O
3662,CN(C)CCO/N=C(/C=C/c1ccc(O)cc1)c1ccccc1F
3663,c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1
3664,CCOC(=O)[C@H](CS)NCCN[C@@H](CS)C(=O)OCC
3665,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1
3666,O=C(O)[C@]1(O)C=C(F)[C@@H](O)[C@H](O)C1
3667,O=C(O)Cc1c2ccccc2n2c1[nH]c(=O)c1ccccc12
3668,CCCn1c(=O)c2nc(C3CCCC3)[nH]c2n(CCC)c1=O
3669,CC(C)NC[C@H](O)COc1cccc2[nH]c3ccccc3c12
3670,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl
3671,On1c(-c2ccncc2)c(-c2ccc(F)cc2)c2ncccc21
3672,NS(=O)(=O)c1ccc(C(=O)NCc2cc(F)ccc2F)cc1
3673,OCC1=C[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O
3674,Nc1ncnc2c1ncn2C[C@@H](O)[C@@H](O)C(=O)O
3675,Cc1nc(OCCCCCN2CCCCC2)cc(-c2ccc(F)cc2)n1
3676,CCC1=C[C@@H]2[C@H](C1)C[C@]2(CN)CC(=O)O
3677,CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].[Al+3]
3678,O=P(O)(O)OC[C@@H](O)[C@@H](O)[C@H](O)CO
3679,Cc1cc(Nc2nc(-c3ccccc3)nc3ccccc23)n[nH]1
3680,COC(C)(C)CCC[C@H](C)C/C=C/C(C)=C/C(=O)O
3681,CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C
3682,CC(=O)OC1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O
3683,CNCC[C@@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1
3684,CCc1nc2c(N)nc3ccccc3c2n1CCCCNS(C)(=O)=O
3685,CN(C(=O)c1c(O)c2ccccc2n(C)c1=O)c1ccccc1
3686,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
3687,[O-]C1O[C@H](F)[C@@H](O)[C@H](O)[C@H]1O
3688,CCCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1
3689,Cc1cc(CCCOc2c(C)cc(-n3nnc(C)n3)cc2C)on1
3690,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O
3691,O=C(Nc1cc(Br)c(O)c(Br)c1)c1cc(Cl)ccc1Cl
3692,O[C@H](CBr)[C@H](O)[C@H](O)[C@@H](O)CBr
3693,CC(CCCCCCCCCCCCc1ccc([123I])cc1)CC(=O)O
3694,N=C1N=C(O)/C(=C2\CCN=C(O)c3[nH]ccc32)N1
3695,NC(=[NH2+])c1ccc2[nH]c(-c3ccccc3O)cc2c1
3696,CCOC(=O)C1(c2ccccc2)CCN(CCOCC2CCCO2)CC1
3697,CCOC(=O)C(CCN1CCOCC1)(c1ccccc1)c1ccccc1
3698,Clc1ccc(CN(Cc2ccc(Cl)cc2)c2nn[nH]n2)cc1
3699,CC(C)(C)COc1ccc(-n2cc(C(=O)O)cn2)cc1C#N
3700,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)ccc12
3701,NS(=O)(=O)c1ccc(C(=O)NCc2c(F)cccc2F)cc1
3702,CCCCCCCC(=O)O[C@H](CC(=O)O)C[N+](C)(C)C
3703,O=C1Nc2ccccc2C1(c1ccc(O)cc1)c1ccc(O)cc1
3704,O=C(Nc1ccccn1)Nc1cccc2c1[C@H]1CCCN1C2=O
3705,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1
3706,OC(CN1CCC(Cc2ccc(F)cc2)CC1)c1ccc(Cl)cc1
3707,Cc1ccc(S(=O)(=O)NCCCOC(=O)Nc2ccncc2)cc1
3708,O=C1c2ccccc2C(=O)N1CCOC(=S)Nc1ccc(I)cc1
3709,COc1ccc(-c2nn(C3CCC3)c3ncnc(N)c23)cc1OC
3710,CN(C)CC(=O)Nc1ccc2[nH]c(=O)c3ccccc3c2c1
3711,N[C@@H](Cc1ccc(C(=O)c2ccccc2)cc1)C(=O)O
3712,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21
3713,CCOc1ccccc1O[C@H](c1ccccc1)[C@H]1CNCCO1
3714,CCC=CC[C@H]1C(=O)C=C[C@H]1CCCCCCCC(=O)O
3715,Cc1cc(Cn2nnc3c(-c4ccco4)nc(N)nc32)ccc1N
3716,COCCCOc1ccnc(CS(=O)c2nc3ccccc3[nH]2)c1C
3717,NC(=[NH2+])c1ccc2[nH]c(-c3cccnc3O)nc2c1
3718,OC[C@H]1OC(F)[C@@H](F)[C@@H](O)[C@@H]1O
3719,O=C(OCCOCCN1CCCCC1)N1c2ccccc2Sc2cccnc21
3720,Cc1c(CNc2cccc3ncccc23)cnc2nc(N)nc(N)c12
3721,Oc1cc2c(cc1O)[C@@H]1c3ccccc3CN[C@H]1CC2
3722,Cc1ncc(COP(=O)(O)O)c(C/N=C2\CON=C2O)c1O
3723,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Cl)c1
3724,C[C@H](C(=O)O)c1ccc(C(=O)c2ccc(I)s2)cc1
3725,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2
3726,N[C@H]1C=C(C(=O)[O-])C[C@@H](O)[C@@H]1O
3727,NC(=[NH2+])c1ccc2nc(-c3ccccc3O)[nH]c2c1
3728,N#Cc1cnn2c(Nc3ccccc3)nc(NCC3CCCCC3)nc12
3729,CCOCn1c(SC2CCCCC2)c(C(C)C)c(=O)[nH]c1=O
3730,C[C@@H]1C[C@H](S(=O)(=O)O)N[C@H]1C(=O)O
3731,COc1ccc(/C=C/C(=O)Nc2ccccc2C(=O)O)cc1OC
3732,CCOCc1nc2c(=N)[nH]c3ccccc3c2n1CC(C)(C)O
3733,O=C(N[C@@H]1CN2CCC1CC2)c1n[nH]c2ccccc12
3734,Nc1ncnc2c1ncn2[C@@H]1C=C[C@H](O)[C@H]1O
3735,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3
3736,C[C@H](CP(=O)(O)[C@@H](N)CC(=O)O)C(=O)O
3737,NS(=O)(=O)c1ccc(C(=O)NCc2ccc(F)cc2F)cc1
3738,NCCCCNNC(=O)[C@@H]1CCCN1C(=O)OCc1ccccc1
3739,CC(C)c1c(OC2CCCCC2)c2cc(Cl)ccc2[nH]c1=O
3740,CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I
3741,O=C1C(O)N=C(c2ccccc2F)c2cc(Cl)ccc2N1CCO
3742,CC(C)c1sc([C@@H]2Cc3ccccc3CN2)nc1C(=O)O
3743,N[C@H](C(=O)O)[C@@H](O)c1c[nH]c2ccccc12
3744,Cc1ccc(NC(=O)NCCSCc2ccc(CN(C)C)o2)cc1Cl
3745,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12
3746,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1
3747,CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1
3748,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
3749,CC(C)(C)NC[C@H](O)COc1cccc2c1CC(C#N)=N2
3750,CC(=O)Nc1ccc(OC(=O)CCCO[N+](=O)[O-])cc1
3751,CCCC(=O)OC[C@H](COP(O)(O)(O)O)OC(=O)CCC
3752,CCC(=O)O[C@]1(c2ccccc2)CCN(C)C[C@@H]1CC
3753,O=C(O)Cc1ccc2c(c1O)C(=O)c1c(O)cccc1C2=O
3754,C[N+](C)([O-])CCC=C1c2ccccc2CCc2ccccc21
3755,CC(C)(C)c1ccc(Sc2cccc3nc(N)nc(N)c23)cc1
3756,N=C(N)NCCC[C@@H]1N=C(O)[C@@H]2CCCN2C1=O
3757,CCCc1c(Cn2ccnc2-c2ncccc2F)ncn2nc(C)nc12
3758,OCCNc1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12
3759,CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21
3760,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1
3761,N[C@@H](CCC(=O)N[C@@H](CS)C(=O)O)C(=O)O
3762,Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2CC2CC2)n1
3763,CCCCCc1cc(O)c2c(c1)OC(C)(CCC=C(C)C)C=C2
3764,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1
3765,Cc1nnc(-c2ccccc2Nc2ncnc3[nH]ccc23)[nH]1
3766,COC(=O)Nc1nc2cc(S(=O)c3ccccc3)ccc2[nH]1
3767,O=C1C[C@@](O)(C(=O)O)C[C@@H](O)[C@@H]1O
3768,CCOC(=O)C1=C(C)NC(=S)N[C@H]1c1cccc(O)c1
3769,OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
3770,CSc1nc2cc(Oc3cccc(Cl)c3Cl)c(Cl)cc2[nH]1
3771,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O
3772,OC[C@H]1N=C(NO)[C@H](O)[C@@H](O)[C@H]1O
3773,O=C[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
